state,district,rural_urban,c1_dropout_rate_b,c1_retention_rate_b,c1_dropout_rate_g,c1_retention_rate_g,c2_dropout_rate_b,c2_retention_rate_b,c2_dropout_rate_g,c2_retention_rate_g,c3_dropout_rate_b,c3_retention_rate_b,c3_dropout_rate_g,c3_retention_rate_g,c4_dropout_rate_b,c4_retention_rate_b,c4_dropout_rate_g,c4_retention_rate_g,c5_dropout_rate_b,c5_retention_rate_b,c5_dropout_rate_g,c5_retention_rate_g,c6_dropout_rate_b,c6_retention_rate_b,c6_dropout_rate_g,c6_retention_rate_g,c7_dropout_rate_b,c7_retention_rate_b,c7_dropout_rate_g,c7_retention_rate_g,c8_dropout_rate_b,c8_retention_rate_b,c8_dropout_rate_g,c8_retention_rate_g,c9_dropout_rate_b,c9_retention_rate_b,c9_dropout_rate_g,c9_retention_rate_g,c10_dropout_rate_b,c10_retention_rate_b,c10_dropout_rate_g,c10_retention_rate_g,c11_dropout_rate_b,c11_retention_rate_b,c11_dropout_rate_g,c11_retention_rate_g,c12_dropout_rate_b,c12_retention_rate_b,c12_dropout_rate_g,c12_retention_rate_g
BIHAR,NAWADA,Rural,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.009728209502293736,0.9902717904977063,0.0,1.0,0.06762901758934964,0.9323709824106503,0.04447461198687037,0.9555253880131296,0.1343343276617728,0.8656656723382272,0.10360416481267243,0.8963958351873276,0.3713556653455671,0.6286443346544329,0.32122370936902483,0.6787762906309751,0.028507734918597583,0.9714922650814024,0.0,1.0,0.14317287314562518,0.8568271268543748,0.09065086588680858,0.9093491341131914,0.40292756027723514,0.5970724397227649,0.3533521504625101,0.6466478495374899,0.0,1.0,0.0,1.0,0.1998536891242249,0.8001463108757751,0.28303535211707076,0.7169646478829292,0.0,1.0,0.0,1.0
BIHAR,NAWADA,Urban,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.08405617513424204,0.915943824865758,0.015806740232627497,0.9841932597673725,0.1264614650441422,0.8735385349558578,0.006299212598425197,0.9937007874015749,0.08781939965269164,0.9121806003473083,0.11159546643417612,0.8884045335658239,0.2616777883698761,0.7383222116301239,0.16200335758254056,0.8379966424174594,0.041060459101196246,0.9589395408988037,0.0,1.0,0.0,1.0,0.0,1.0,0.202894438138479,0.797105561861521,0.0,1.0,0.0,1.0,0.0,1.0,0.3041925173904869,0.6958074826095131,0.3961656194618979,0.6038343805381021,0.0,1.0,0.0,1.0
BIHAR,PASHCHIM CHAMPARAN,Rural,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.006181368627736165,0.9938186313722638,0.0,1.0,0.0912058608614783,0.9087941391385217,0.07795134393908883,0.9220486560609111,0.30520426436067066,0.6947957356393293,0.29553761461298755,0.7044623853870124,0.0,1.0,0.0,1.0,0.11333295380148586,0.8866670461985141,0.07075097162438881,0.9292490283756112,0.3781073565349288,0.6218926434650712,0.3822825752816798,0.6177174247183201,0.0,1.0,0.0,1.0,0.45079422058691554,0.5492057794130845,0.4152852267186738,0.5847147732813263,0.0,1.0,0.0,1.0
BIHAR,PASHCHIM CHAMPARAN,Urban,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.13104461661768635,0.8689553833823136,0.10647397139065035,0.8935260286093496,0.0,1.0,0.0,1.0,0.0083793902656445,0.9916206097343555,0.0,1.0,0.11789985052316891,0.8821001494768311,0.0,1.0,0.0,1.0,0.0,1.0,0.2871342313051556,0.7128657686948444,0.2337827794882684,0.7662172205117316,0.0,1.0,0.06549465701482247,0.9345053429851775
BIHAR,PATNA,Rural,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.09661047173564148,0.9033895282643585,0.061557488791758604,0.9384425112082414,0.12407557425457967,0.8759244257454203,0.10184287099903007,0.8981571290009699,0.38089443261332523,0.6191055673866748,0.33535462485530887,0.6646453751446911,0.0,1.0,0.0,1.0,0.12083447707933022,0.8791655229206697,0.09093884081157734,0.9090611591884227,0.3685648741650361,0.631435125834964,0.35008388985755173,0.6499161101424482,0.0,1.0,0.0,1.0,0.3140612851133396,0.6859387148866605,0.33475650433622417,0.6652434956637758,0.12091270671969856,0.8790872932803014,0.14587601944477924,0.8541239805552208
BIHAR,PATNA,Urban,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.013805594687059771,0.9861944053129402,0.024002272404488,0.975997727595512,0.02474234914640862,0.9752576508535914,0.10668225968878926,0.8933177403112107,0.0990634903678382,0.9009365096321618,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.27318049362777796,0.726819506372222,0.2870613591971442,0.7129386408028557,0.0,1.0,0.0,1.0,0.2121282527881041,0.7878717472118959,0.1691681656002123,0.8308318343997877,0.0,1.0,0.02494718841162861,0.9750528115883714
BIHAR,PURBA CHAMPARAN,Rural,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.056677399989084755,0.9433226000109153,0.038369816693361807,0.9616301833066382,0.31888848170491063,0.6811115182950893,0.2835839290115849,0.7164160709884151,0.0,1.0,0.0,1.0,0.08201698420381044,0.9179830157961896,0.03618756371049949,0.9638124362895005,0.4473380721729467,0.5526619278270533,0.39060587208252223,0.6093941279174777,0.0,1.0,0.0,1.0,0.31983817936635406,0.6801618206336459,0.34536367968880816,0.6546363203111918,0.1766016910177946,0.8233983089822055,0.12276968904829934,0.8772303109517007
BIHAR,PURBA CHAMPARAN,Urban,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.22648143383929337,0.7735185661607067,0.13746573898376555,0.8625342610162344,0.09443851305445015,0.9055614869455498,0.04846686449060336,0.9515331355093967,0.15012270457815013,0.8498772954218499,0.0985796256231775,0.9014203743768225,0.3218575537134157,0.6781424462865844,0.2703402366863905,0.7296597633136095,0.011912640635340834,0.9880873593646592,0.0,1.0,0.10553767617356564,0.8944623238264343,0.07820092665837948,0.9217990733416205,0.40553873752662856,0.5944612624733714,0.21642029139636287,0.7835797086036371,0.0,1.0,0.0,1.0,0.0,1.0,0.10428455941794665,0.8957154405820533,0.0,1.0,0.0,1.0
BIHAR,PURNIA,Rural,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.010390509144834404,0.9896094908551656,0.0,1.0,0.10280588399285,0.89719411600715,0.06523773634910512,0.9347622636508949,0.3550283826145895,0.6449716173854105,0.26713941827219717,0.7328605817278029,0.026720443660196623,0.9732795563398033,0.0,1.0,0.19941310034390727,0.8005868996560928,0.1111111111111111,0.8888888888888888,0.49410885126060894,0.5058911487393911,0.42814522788417997,0.57185477211582,0.0,1.0,0.0,1.0,0.31912411597443313,0.6808758840255669,0.4495640408899579,0.5504359591100421,0.390650406504065,0.609349593495935,0.4359885750555379,0.5640114249444621
BIHAR,PURNIA,Urban,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.14984495348604582,0.8501550465139542,0.06031363088057901,0.9396863691194209,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.26118696768960387,0.7388130323103961,0.22315460105248186,0.7768453989475181,0.0,1.0,0.0,1.0,0.057086125589476296,0.9429138744105237,0.0,1.0,0.0,1.0,0.0,1.0
BIHAR,ROHTAS,Rural,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.07372720080398572,0.9262727991960142,0.04056767974293748,0.9594323202570625,0.13342844270911547,0.8665715572908845,0.10914915073260435,0.8908508492673957,0.2420106081633429,0.7579893918366571,0.20008355880948592,0.7999164411905141,0.0,1.0,0.0,1.0,0.09687582042530848,0.9031241795746915,0.05443058052236439,0.9455694194776356,0.2813203812817071,0.7186796187182929,0.2295371623947314,0.7704628376052686,0.0,1.0,0.0,1.0,0.2787720511047956,0.7212279488952045,0.28352754602496033,0.7164724539750397,0.2371061757544455,0.7628938242455545,0.23157295469006398,0.768427045309936
BIHAR,ROHTAS,Urban,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0023158359064843407,0.9976841640935157,0.0,1.0,0.08332505710596881,0.9166749428940312,0.022182786157941437,0.9778172138420586,0.10697275671556487,0.8930272432844352,0.03228529225575016,0.9677147077442498,0.0,1.0,0.0,1.0,0.12483631601920558,0.8751636839807944,0.029839156960621185,0.9701608430393788,0.24691484985602632,0.7530851501439737,0.22506548458593592,0.7749345154140641,0.0,1.0,0.0,1.0,0.30259342116165383,0.6974065788383461,0.21861005141814563,0.7813899485818544,0.3990112994350282,0.6009887005649718,0.26819620253164556,0.7318037974683544
BIHAR,SAHARSA,Rural,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.03397772888358891,0.966022271116411,0.02586736395065195,0.9741326360493481,0.24559260832625318,0.7544073916737468,0.2316350266376529,0.7683649733623471,0.0,1.0,0.0,1.0,0.09455833125847235,0.9054416687415276,0.06554437995685071,0.9344556200431493,0.47793089674455763,0.5220691032554423,0.4612625327100056,0.5387374672899944,0.0,1.0,0.0,1.0,0.27699929228591647,0.7230007077140835,0.2846859238881247,0.7153140761118753,0.20836572850256568,0.7916342714974343,0.18482127731661868,0.8151787226833813
BIHAR,SAHARSA,Urban,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.03179670540160899,0.968203294598391,0.011358024691358024,0.988641975308642,0.03513174404015056,0.9648682559598495,0.007264687302590019,0.99273531269741,0.18025500058486374,0.8197449994151362,0.1510644502770487,0.8489355497229513,0.05962464706859326,0.9403753529314067,0.0,1.0,0.14012239133845913,0.8598776086615408,0.1388042650418888,0.8611957349581112,0.4294145796777796,0.5705854203222205,0.5940430226144512,0.4059569773855488,0.0,1.0,0.0,1.0,0.21994715984147953,0.7800528401585205,0.3307184881440542,0.6692815118559459,0.0,1.0,0.15458457464415756,0.8454154253558425
BIHAR,SAMASTIPUR,Rural,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.08361802071100673,0.9163819792889932,0.05974131484439192,0.9402586851556081,0.23589057361214508,0.764109426387855,0.18642452068519402,0.813575479314806,0.0,1.0,0.0,1.0,0.08945209641482682,0.9105479035851731,0.04013649658758531,0.9598635034124147,0.3310990422649861,0.6689009577350139,0.2669198895027624,0.7330801104972375,0.0,1.0,0.0,1.0,0.3227650984592568,0.6772349015407432,0.31419198323868336,0.6858080167613166,0.0,1.0,0.0,1.0
BIHAR,SAMASTIPUR,Urban,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00029770765108663293,0.9997022923489134,0.0,1.0,0.14339058999253174,0.8566094100074683,0.08103753826325116,0.9189624617367489,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.08213552361396304,0.917864476386037,0.0,1.0,0.0,1.0,0.0,1.0,0.1595840867992767,0.8404159132007233,0.05428438010740135,0.9457156198925987,0.0,1.0,0.0,1.0
BIHAR,SARAN,Rural,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.08468688065243639,0.9153131193475637,0.05899859289974722,0.9410014071002528,0.24391934960804268,0.7560806503919573,0.2177105523093218,0.7822894476906782,0.0,1.0,0.0,1.0,0.05692036857881465,0.9430796314211853,0.028306668778710596,0.9716933312212894,0.3613765346305305,0.6386234653694696,0.3080768675046959,0.6919231324953041,0.0,1.0,0.0,1.0,0.3060337678707666,0.6939662321292335,0.2918394130104095,0.7081605869895905,0.03018081142974331,0.9698191885702567,0.0,1.0
BIHAR,SARAN,Urban,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.05521472392638037,0.9447852760736196,0.0058017727639000805,0.9941982272361,0.09665788378865622,0.9033421162113437,0.05879765395894428,0.9412023460410557,0.24127198917456022,0.7587280108254397,0.16998244587478056,0.8300175541252195,0.0,1.0,0.0,1.0,0.0834658187599364,0.9165341812400636,0.02041144326583092,0.9795885567341691,0.22491401226259908,0.7750859877374009,0.23141960998227193,0.768580390017728,0.0,1.0,0.0,1.0,0.37422724365806864,0.6257727563419313,0.2624388022315837,0.7375611977684162,0.0,1.0,0.0,1.0
BIHAR,SHEIKHPURA,Rural,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.13803486529318543,0.8619651347068146,0.0823519723297373,0.9176480276702627,0.208316961362148,0.7916830386378519,0.16351010101010102,0.836489898989899,0.32725865465803544,0.6727413453419646,0.26844292711889567,0.7315570728811043,0.06107205623901582,0.9389279437609842,0.029643610525147107,0.9703563894748529,0.2048180524496849,0.7951819475503151,0.13607859531772576,0.8639214046822743,0.3778599941583098,0.6221400058416902,0.3209044030146767,0.6790955969853233,0.0,1.0,0.0,1.0,0.1871548619447779,0.8128451380552221,0.2567458950510966,0.7432541049489034,0.0,1.0,0.09798040391921616,0.9020195960807839
BIHAR,SHEIKHPURA,Urban,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.014219474497681607,0.9857805255023184,0.0,1.0,0.14501130937421464,0.8549886906257853,0.08112823495202094,0.9188717650479791,0.13690761129727141,0.8630923887027286,0.14588235294117646,0.8541176470588235,0.2886087348041423,0.7113912651958577,0.17192982456140352,0.8280701754385965,0.08134731490308231,0.9186526850969177,0.0,1.0,0.12492269635126778,0.8750773036487323,0.011267605633802818,0.9887323943661972,0.09070673344462994,0.90929326655537,0.0,1.0,0.0,1.0,0.0,1.0,0.4735638027452974,0.5264361972547026,0.38123393316195375,0.6187660668380462,0.2850739578664276,0.7149260421335724,0.24466571834992887,0.7553342816500711
BIHAR,SHEOHAR,Rural,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.06621912272697647,0.9337808772730235,0.055679588661119,0.944320411338881,0.15911058212508114,0.8408894178749189,0.12114014251781473,0.8788598574821853,0.17222667862029917,0.8277733213797008,0.17367791337640584,0.8263220866235942,0.175342884821292,0.824657115178708,0.1511104127383197,0.8488895872616803,0.06465698211436728,0.9353430178856327,0.0,1.0,0.1963923337091319,0.8036076662908681,0.133829275623685,0.866170724376315,0.04051298914830648,0.9594870108516935,0.0,1.0,0.0,1.0,0.0,1.0,0.3666421748714181,0.6333578251285819,0.3840673019143274,0.6159326980856725,0.2721908349026993,0.7278091650973006,0.24061941631923764,0.7593805836807623
BIHAR,SHEOHAR,Urban,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.04329896907216495,0.9567010309278351,0.0,1.0,0.06747159090909091,0.9325284090909091,0.05789473684210526,0.9421052631578948,0.09021113243761997,0.90978886756238,0.1150506512301013,0.8849493487698987,0.0,1.0,0.0,1.0,0.06560449859418932,0.9343955014058107,0.06296296296296296,0.937037037037037,0.1260053619302949,0.8739946380697051,0.18996798292422626,0.8100320170757738,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3113456464379947,0.6886543535620053,0.0,1.0,0.08342480790340286,0.9165751920965971,0.0,1.0
BIHAR,SITAMARHI,Rural,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0469370507356349,0.9530629492643651,0.030179375197102475,0.9698206248028975,0.2452110617456031,0.7547889382543969,0.21367341625107653,0.7863265837489235,0.0,1.0,0.0,1.0,0.10851485713470564,0.8914851428652943,0.05282291621041566,0.9471770837895843,0.5419091179734228,0.4580908820265772,0.4544690794050854,0.5455309205949146,0.0,1.0,0.0,1.0,0.3667446191156728,0.6332553808843272,0.36561834143015426,0.6343816585698457,0.1978938913926197,0.8021061086073803,0.15985985277463194,0.840140147225368
BIHAR,SITAMARHI,Urban,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.20171457387796268,0.7982854261220373,0.17325392528424471,0.8267460747157553,0.0,1.0,0.0,1.0,0.013461146236997757,0.9865388537630022,0.0,1.0,0.44740024183796856,0.5525997581620314,0.3392461197339246,0.6607538802660754,0.0,1.0,0.0,1.0,0.03243630410314131,0.9675636958968586,0.21513761467889908,0.784862385321101,0.24207061639736685,0.7579293836026332,0.09008723235527359,0.9099127676447264
BIHAR,SIWAN,Rural,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.07708722325953588,0.9229127767404641,0.04932862457743952,0.9506713754225605,0.11993205944798302,0.880067940552017,0.08912113674188872,0.9108788632581113,0.30083551849378654,0.6991644815062135,0.26913464035315504,0.730865359646845,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3031505160992143,0.6968494839007857,0.2500497890753716,0.7499502109246283,0.0,1.0,0.0,1.0,0.417350163845423,0.582649836154577,0.339405304045004,0.660594695954996,0.0,1.0,0.0,1.0
BIHAR,SIWAN,Urban,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.027344992050874404,0.9726550079491256,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.06409395973154362,0.9359060402684564,0.0,1.0,0.0,1.0,0.0,1.0,0.5824937027707808,0.41750629722921917,0.5149387511204063,0.4850612488795937,0.3725435148792813,0.6274564851207187,0.0,1.0
BIHAR,SUPAUL,Rural,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0593642470915943,0.9406357529084057,0.022488884310998953,0.9775111156890011,0.14779354587869362,0.8522064541213064,0.11046607430317011,0.8895339256968299,0.34042249500428207,0.659577504995718,0.2961727972371496,0.7038272027628504,0.0,1.0,0.0,1.0,0.16811153599505974,0.8318884640049402,0.11244589270949856,0.8875541072905014,0.45690714004310445,0.5430928599568956,0.4026662944091575,0.5973337055908425,0.0,1.0,0.0,1.0,0.43493292247566795,0.565067077524332,0.43478260869565216,0.5652173913043479,0.0,1.0,0.0,1.0
BIHAR,SUPAUL,Urban,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.005058168942842691,0.9949418310571573,0.01243715268589574,0.9875628473141043,0.07314263774236898,0.926857362257631,0.0,1.0,0.2338387869114126,0.7661612130885874,0.15868131868131868,0.8413186813186813,0.0,1.0,0.0,1.0,0.07884151246983105,0.9211584875301689,0.009621353196772191,0.9903786468032278,0.1828864115697499,0.8171135884302501,0.19084654501944362,0.8091534549805564,0.0,1.0,0.0,1.0,0.4950824414231993,0.5049175585768007,0.45384615384615384,0.5461538461538462,0.0,1.0,0.0,1.0
BIHAR,VAISHALI,Rural,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.07196986885692244,0.9280301311430775,0.05106099744853489,0.9489390025514651,0.12528868360277137,0.8747113163972287,0.09708586566931587,0.9029141343306841,0.2195685775643919,0.7804314224356081,0.1793983304457395,0.8206016695542605,0.0,1.0,0.0,1.0,0.07566888892818617,0.9243311110718139,0.029294203336234923,0.9707057966637651,0.2684532846590812,0.7315467153409188,0.22109229127767405,0.778907708722326,0.0,1.0,0.0,1.0,0.49294539353264183,0.5070546064673582,0.4507281979294613,0.5492718020705387,0.04487537438448652,0.9551246256155135,0.006719264782382522,0.9932807352176175
BIHAR,VAISHALI,Urban,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.14485551260813548,0.8551444873918645,0.0,1.0,0.0,1.0,0.0,1.0,0.04269919939001144,0.9573008006099886,0.0,1.0,0.0,1.0,0.0,1.0
CHANDIGARH,CHANDIGARH,Urban,0.571840599913474,0.428159400086526,0.5865453430119619,0.41345465698803807,0.04157267160812117,0.9584273283918788,0.011650833482702993,0.988349166517297,0.010572604790419162,0.9894273952095808,0.008919417674800083,0.9910805823251999,0.019629885852646144,0.9803701141473539,0.014473176379776149,0.9855268236202238,0.015415549597855228,0.9845844504021448,0.013563153433173212,0.9864368465668268,0.0,1.0,0.0,1.0,0.012443778110944527,0.9875562218890555,0.0,1.0,0.018038580474156973,0.981961419525843,0.014336313037611738,0.9856636869623883,0.0,1.0,0.0,1.0,0.29232359782889633,0.7076764021711037,0.20519460138104206,0.7948053986189579,0.0,1.0,0.0,1.0,0.17948014539469173,0.8205198546053083,0.11403863250626364,0.8859613674937363
CHHATTISGARH,BALOD,Rural,0.0,1.0,0.0,1.0,0.0,1.0,0.00097442143727162,0.9990255785627283,0.0,1.0,0.0,1.0,0.0,1.0,0.0030847782150835016,0.9969152217849165,0.0,1.0,0.0,1.0,0.04825599341496039,0.9517440065850397,0.045967404931048894,0.9540325950689511,0.0,1.0,0.0,1.0,0.005802320928371348,0.9941976790716287,0.0,1.0,0.0,1.0,0.0,1.0,0.36369352375819636,0.6363064762418036,0.12038603124067257,0.8796139687593274,0.25016958350291685,0.7498304164970832,0.17107523187907936,0.8289247681209206,0.14097570024114264,0.8590242997588573,0.062204385839185895,0.9377956141608141
CHHATTISGARH,BALOD,Urban,0.30016652789342213,0.6998334721065779,0.2518947837717343,0.7481052162282658,0.009919404835709857,0.9900805951642901,0.0,1.0,0.0,1.0,0.003105590062111801,0.9968944099378882,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.004759386567953464,0.9952406134320465,0.0,1.0,0.0,1.0,0.35762055614220345,0.6423794438577966,0.154132539091586,0.845867460908414,0.09125067096081589,0.9087493290391842,0.018596787827557058,0.981403212172443,0.14356435643564355,0.8564356435643564,0.04887585532746823,0.9511241446725318
